_id,id,PID,client_name,name,start_date,end_date
6613cd3dc84216ece76b46aa,660fce91fc13ae3636abc5aa,50,Miboo,Software_Developper,18-02-2024,17-03-2024
6613cd3dc84216ece76b46ab,660fce91fc13ae3636abc5ab,34,Realbuzz,Consulting,16-02-2023,30-03-2023
6613cd3dc84216ece76b46ac,660fce91fc13ae3636abc5ac,10,Tagfeed,Software_Developper,06-06-2023,04-07-2023
6613cd3dc84216ece76b46ad,660fce91fc13ae3636abc5ad,39,Zava,Software_Developper,19-12-2023,23-01-2024
6613cd3dc84216ece76b46ae,660fce91fc13ae3636abc5ae,71,Feedspan,Software_Developper,14-08-2023,06-11-2023
6613cd3dc84216ece76b46af,660fce91fc13ae3636abc5af,41,Oyope,Software_Developper,21-08-2023,02-10-2023
6613cd3dc84216ece76b46b0,660fce91fc13ae3636abc5b0,93,Camimbo,Consulting,01-03-2024,29-03-2024
6613cd3dc84216ece76b46b1,660fce91fc13ae3636abc5b1,16,Meembee,Software_Developper,17-03-2023,02-06-2023
6613cd3dc84216ece76b46b2,660fce91fc13ae3636abc5b2,68,Skynoodle,Software_Developper,12-02-2024,06-05-2024
6613cd3dc84216ece76b46b3,660fce91fc13ae3636abc5b3,23,Wordware,Software_Developper,09-11-2023,23-11-2023
6613cd3dc84216ece76b46b4,660fce91fc13ae3636abc5b4,93,Edgewire,Software_Developper,12-02-2023,23-04-2023
6613cd3dc84216ece76b46b5,660fce91fc13ae3636abc5b5,55,Yata,Software_Developper,09-12-2023,13-01-2024
6613cd3dc84216ece76b46b6,660fce91fc13ae3636abc5b6,11,Oyoyo,Software_Developper,01-09-2023,15-09-2023
6613cd3dc84216ece76b46b7,660fce91fc13ae3636abc5b7,20,Vinte,Consulting,15-06-2023,10-08-2023
6613cd3dc84216ece76b46b8,660fce91fc13ae3636abc5b8,96,JumpXS,Software_Developper,24-11-2023,15-12-2023
6613cd3dc84216ece76b46b9,660fce91fc13ae3636abc5b9,8,Topiczoom,Software_Developper,21-03-2023,13-06-2023
6613cd3dc84216ece76b46ba,660fce91fc13ae3636abc5ba,22,Katz,Consulting,30-03-2023,11-05-2023
6613cd3dc84216ece76b46bb,660fce91fc13ae3636abc5bb,30,Babbleopia,Software_Developper,26-04-2023,07-06-2023
6613cd3dc84216ece76b46bc,660fce91fc13ae3636abc5bc,88,Devcast,Consulting,03-08-2023,19-10-2023
6613cd3dc84216ece76b46bd,660fce91fc13ae3636abc5bd,99,Eamia,Software_Developper,01-03-2023,17-05-2023
6613cd3dc84216ece76b46be,660fce91fc13ae3636abc5be,14,Twitterbridge,Software_Developper,13-02-2024,19-03-2024
6613cd3dc84216ece76b46bf,660fce91fc13ae3636abc5bf,62,Kimia,Software_Developper,06-03-2023,17-04-2023
6613cd3dc84216ece76b46c0,660fce91fc13ae3636abc5c0,42,Aibox,Software_Developper,03-01-2024,31-01-2024
6613cd3dc84216ece76b46c1,660fce91fc13ae3636abc5c1,69,Zoombeat,Software_Developper,24-02-2023,24-03-2023
6613cd3dc84216ece76b46c2,660fce91fc13ae3636abc5c2,78,Eayo,Consulting,29-03-2024,24-05-2024
6613cd3dc84216ece76b46c3,660fce91fc13ae3636abc5c3,71,Fivebridge,Software_Developper,14-05-2023,25-06-2023
6613cd3dc84216ece76b46c4,660fce91fc13ae3636abc5c4,24,Flashdog,Software_Developper,26-02-2023,19-03-2023
6613cd3dc84216ece76b46c5,660fce91fc13ae3636abc5c5,65,Browsecat,Software_Developper,11-08-2023,27-10-2023
6613cd3dc84216ece76b46c6,660fce91fc13ae3636abc5c6,64,Twinte,Software_Developper,06-10-2023,27-10-2023
6613cd3dc84216ece76b46c7,660fce91fc13ae3636abc5c7,86,Thoughtbridge,Consulting,11-01-2024,07-03-2024
6613cd3dc84216ece76b46c8,660fce91fc13ae3636abc5c8,98,Thoughtstorm,Software_Developper,25-02-2024,24-03-2024
6613cd3dc84216ece76b46c9,660fce91fc13ae3636abc5c9,15,Flipopia,Software_Developper,06-02-2023,17-04-2023
6613cd3dc84216ece76b46ca,660fce91fc13ae3636abc5ca,10,Demivee,Consulting,22-07-2023,02-09-2023
6613cd3dc84216ece76b46cb,660fce91fc13ae3636abc5cb,43,Leenti,Software_Developper,26-08-2023,04-11-2023
6613cd3dc84216ece76b46cc,660fce91fc13ae3636abc5cc,96,Quaxo,Software_Developper,11-08-2023,06-10-2023
6613cd3dc84216ece76b46cd,660fce91fc13ae3636abc5cd,50,Podcat,Consulting,25-03-2024,06-05-2024
6613cd3dc84216ece76b46ce,660fce91fc13ae3636abc5ce,36,Dynabox,Software_Developper,15-03-2023,29-03-2023
6613cd3dc84216ece76b46cf,660fce91fc13ae3636abc5cf,40,Rhyloo,Software_Developper,05-08-2023,26-08-2023
6613cd3dc84216ece76b46d0,660fce91fc13ae3636abc5d0,95,Meejo,Software_Developper,16-05-2023,27-06-2023
6613cd3dc84216ece76b46d1,660fce91fc13ae3636abc5d1,74,Twimbo,Software_Developper,16-10-2023,20-11-2023
6613cd3dc84216ece76b46d2,660fce91fc13ae3636abc5d2,50,Kimia,Software_Developper,13-08-2023,08-10-2023
6613cd3dc84216ece76b46d3,660fce91fc13ae3636abc5d3,95,Edgetag,Software_Developper,16-01-2023,20-02-2023
6613cd3dc84216ece76b46d4,660fce91fc13ae3636abc5d4,84,Demivee,Software_Developper,24-02-2023,31-03-2023
6613cd3dc84216ece76b46d5,660fce91fc13ae3636abc5d5,99,Skipstorm,Software_Developper,20-07-2023,05-10-2023
6613cd3dc84216ece76b46d6,660fce91fc13ae3636abc5d6,97,Ntag,Software_Developper,03-08-2023,24-08-2023
6613cd3dc84216ece76b46d7,660fce91fc13ae3636abc5d7,96,Eimbee,Software_Developper,01-01-2024,29-01-2024
6613cd3dc84216ece76b46d8,660fce91fc13ae3636abc5d8,41,Eimbee,Software_Developper,02-05-2023,16-05-2023
6613cd3dc84216ece76b46d9,660fce91fc13ae3636abc5d9,14,Zoonoodle,Software_Developper,25-08-2023,29-09-2023
6613cd3dc84216ece76b46da,660fce91fc13ae3636abc5da,10,Riffwire,Consulting,03-09-2023,22-10-2023
6613cd3dc84216ece76b46db,660fce91fc13ae3636abc5db,62,Buzzbean,Consulting,25-01-2024,21-03-2024
6613cd3dc84216ece76b46dc,660fce91fc13ae3636abc5dc,48,Shufflebeat,Consulting,01-03-2023,29-03-2023
6613cd3dc84216ece76b46dd,660fce91fc13ae3636abc5dd,67,Twimm,Software_Developper,01-01-2024,15-01-2024
6613cd3dc84216ece76b46de,660fce91fc13ae3636abc5de,5,Skaboo,Software_Developper,05-03-2023,14-05-2023
6613cd3dc84216ece76b46df,660fce91fc13ae3636abc5df,37,Ozu,Software_Developper,01-11-2023,15-11-2023
6613cd3dc84216ece76b46e0,660fce91fc13ae3636abc5e0,9,Shufflebeat,Software_Developper,19-07-2023,09-08-2023
6613cd3dc84216ece76b46e1,660fce91fc13ae3636abc5e1,8,Quimm,Consulting,16-07-2023,27-08-2023
6613cd3dc84216ece76b46e2,660fce91fc13ae3636abc5e2,18,Kimia,Consulting,01-01-2023,05-03-2023
6613cd3dc84216ece76b46e3,660fce91fc13ae3636abc5e3,100,Browsecat,Software_Developper,27-02-2023,10-04-2023
6613cd3dc84216ece76b46e4,660fce91fc13ae3636abc5e4,20,Zoomdog,Software_Developper,02-11-2023,18-01-2024
6613cd3dc84216ece76b46e5,660fce91fc13ae3636abc5e5,18,JumpXS,Software_Developper,26-03-2023,07-05-2023
6613cd3dc84216ece76b46e6,660fce91fc13ae3636abc5e6,87,Voomm,Software_Developper,03-02-2023,24-02-2023
6613cd3dc84216ece76b46e7,660fce91fc13ae3636abc5e7,90,Eayo,Software_Developper,20-12-2023,14-02-2024
6613cd3dc84216ece76b46e8,660fce91fc13ae3636abc5e8,53,Thoughtblab,Software_Developper,13-02-2024,26-03-2024
6613cd3dc84216ece76b46e9,660fce91fc13ae3636abc5e9,12,Yakitri,Software_Developper,09-03-2023,25-05-2023
6613cd3dc84216ece76b46ea,660fce91fc13ae3636abc5ea,36,Brightbean,Software_Developper,21-08-2023,09-10-2023
6613cd3dc84216ece76b46eb,660fce91fc13ae3636abc5eb,62,Tagfeed,Software_Developper,10-02-2024,20-04-2024
6613cd3dc84216ece76b46ec,660fce91fc13ae3636abc5ec,5,Kayveo,Software_Developper,29-04-2023,27-05-2023
6613cd3dc84216ece76b46ed,660fce91fc13ae3636abc5ed,42,Topicstorm,Software_Developper,16-03-2024,01-06-2024
6613cd3dc84216ece76b46ee,660fce91fc13ae3636abc5ee,26,Mynte,Consulting,26-03-2023,30-04-2023
6613cd3dc84216ece76b46ef,660fce91fc13ae3636abc5ef,64,Yodel,Software_Developper,18-02-2024,21-04-2024
6613cd3dc84216ece76b46f0,660fce91fc13ae3636abc5f0,67,Babblestorm,Software_Developper,28-11-2023,06-02-2024
6613cd3dc84216ece76b46f1,660fce91fc13ae3636abc5f1,41,Roodel,Software_Developper,25-02-2023,15-04-2023
6613cd3dc84216ece76b46f2,660fce91fc13ae3636abc5f2,13,Gevee,Software_Developper,09-04-2023,23-04-2023
6613cd3dc84216ece76b46f3,660fce91fc13ae3636abc5f3,16,Talane,Software_Developper,08-10-2023,12-11-2023
6613cd3dc84216ece76b46f4,660fce91fc13ae3636abc5f4,22,Realbridge,Software_Developper,28-05-2023,20-08-2023
6613cd3dc84216ece76b46f5,660fce91fc13ae3636abc5f5,52,Topiclounge,Consulting,21-02-2023,14-03-2023
6613cd3dc84216ece76b46f6,660fce92fc13ae3636abc5f6,20,LiveZ,Consulting,10-02-2023,10-03-2023
6613cd3dc84216ece76b46f7,660fce92fc13ae3636abc5f7,27,Divanoodle,Software_Developper,24-01-2023,18-04-2023
6613cd3dc84216ece76b46f8,660fce92fc13ae3636abc5f8,82,Geba,Software_Developper,03-04-2023,19-06-2023
6613cd3dc84216ece76b46f9,660fce92fc13ae3636abc5f9,95,Yakidoo,Software_Developper,18-02-2023,11-03-2023
6613cd3dc84216ece76b46fa,660fce92fc13ae3636abc5fa,22,Twitterbridge,Software_Developper,20-12-2023,17-01-2024
6613cd3dc84216ece76b46fb,660fce92fc13ae3636abc5fb,95,Kwideo,Software_Developper,09-11-2023,07-12-2023
6613cd3dc84216ece76b46fc,660fce92fc13ae3636abc5fc,25,Kazio,Software_Developper,25-07-2023,29-08-2023
6613cd3dc84216ece76b46fd,660fce92fc13ae3636abc5fd,85,Meeveo,Software_Developper,24-06-2023,05-08-2023
6613cd3dc84216ece76b46fe,660fce92fc13ae3636abc5fe,88,Yamia,Software_Developper,04-08-2023,06-10-2023
6613cd3dc84216ece76b46ff,660fce92fc13ae3636abc5ff,95,Gabtype,Software_Developper,18-01-2023,22-02-2023
6613cd3dc84216ece76b4700,660fce92fc13ae3636abc600,16,Nlounge,Software_Developper,30-10-2023,11-12-2023
6613cd3dc84216ece76b4701,660fce92fc13ae3636abc601,57,Eayo,Software_Developper,09-02-2023,04-05-2023
6613cd3dc84216ece76b4702,660fce92fc13ae3636abc602,1,Zoonder,Software_Developper,08-03-2024,22-03-2024
6613cd3dc84216ece76b4703,660fce92fc13ae3636abc603,60,Skyba,Software_Developper,14-05-2023,04-06-2023
6613cd3dc84216ece76b4704,660fce92fc13ae3636abc604,89,Rooxo,Software_Developper,14-03-2024,06-06-2024
6613cd3dc84216ece76b4705,660fce92fc13ae3636abc605,5,Tagchat,Consulting,07-03-2024,11-04-2024
6613cd3dc84216ece76b4706,660fce92fc13ae3636abc606,19,Twitternation,Consulting,15-08-2023,24-10-2023
6613cd3dc84216ece76b4707,660fce92fc13ae3636abc607,17,Eare,Software_Developper,05-07-2023,13-09-2023
6613cd3dc84216ece76b4708,660fce92fc13ae3636abc608,68,Npath,Software_Developper,18-09-2023,11-12-2023
6613cd3dc84216ece76b4709,660fce92fc13ae3636abc609,49,Oyondu,Consulting,10-03-2023,05-05-2023
6613cd3dc84216ece76b470a,660fce92fc13ae3636abc60a,93,Katz,Software_Developper,06-09-2023,22-11-2023
6613cd3dc84216ece76b470b,660fce92fc13ae3636abc60b,50,Wordpedia,Software_Developper,07-05-2023,30-07-2023
6613cd3dc84216ece76b470c,660fce92fc13ae3636abc60c,5,Avaveo,Software_Developper,19-08-2023,04-11-2023
6613cd3dc84216ece76b470d,660fce92fc13ae3636abc60d,70,Camimbo,Software_Developper,24-03-2023,09-06-2023
6613cd3dc84216ece76b470e,660fce92fc13ae3636abc60e,98,Zazio,Consulting,27-08-2023,22-10-2023
6613cd3dc84216ece76b470f,660fce92fc13ae3636abc60f,57,Twimm,Software_Developper,11-01-2024,07-03-2024
6613cd3dc84216ece76b4710,660fce92fc13ae3636abc610,37,Jaloo,Software_Developper,07-07-2023,01-09-2023
6613cd3dc84216ece76b4711,660fce92fc13ae3636abc611,83,Gabspot,Software_Developper,18-01-2024,07-03-2024
6613cd3dc84216ece76b4712,660fce92fc13ae3636abc612,51,Ailane,Consulting,19-02-2024,04-03-2024
6613cd3dc84216ece76b4713,660fce92fc13ae3636abc613,97,Trilith,Software_Developper,14-03-2024,09-05-2024
6613cd3dc84216ece76b4714,660fce92fc13ae3636abc614,12,Rhyloo,Software_Developper,04-04-2023,13-06-2023
6613cd3dc84216ece76b4715,660fce92fc13ae3636abc615,67,Yombu,Software_Developper,14-03-2023,09-05-2023
6613cd3dc84216ece76b4716,660fce92fc13ae3636abc616,96,Buzzdog,Software_Developper,15-10-2023,12-11-2023
6613cd3dc84216ece76b4717,660fce92fc13ae3636abc617,61,Oyoyo,Consulting,28-02-2024,08-05-2024
6613cd3dc84216ece76b4718,660fce92fc13ae3636abc618,25,Shuffletag,Consulting,02-01-2023,13-03-2023
6613cd3dc84216ece76b4719,660fce92fc13ae3636abc619,53,Wikido,Consulting,27-02-2023,13-03-2023
6613cd3dc84216ece76b471a,660fce92fc13ae3636abc61a,18,Rhyzio,Software_Developper,23-03-2023,04-05-2023
6613cd3dc84216ece76b471b,660fce92fc13ae3636abc61b,57,Bluejam,Consulting,02-03-2024,27-04-2024
6613cd3dc84216ece76b471c,660fce92fc13ae3636abc61c,47,Tekfly,Software_Developper,15-02-2023,26-04-2023
6613cd3dc84216ece76b471d,660fce92fc13ae3636abc61d,24,Browsetype,Consulting,28-12-2023,15-02-2024
6613cd3dc84216ece76b471e,660fce92fc13ae3636abc61e,1,Camimbo,Software_Developper,23-04-2023,16-07-2023
6613cd3dc84216ece76b471f,660fce92fc13ae3636abc61f,17,Demivee,Software_Developper,23-02-2023,30-03-2023
6613cd3dc84216ece76b4720,660fce92fc13ae3636abc620,48,Twitterwire,Software_Developper,09-07-2023,06-08-2023
6613cd3dc84216ece76b4721,660fce92fc13ae3636abc621,99,Realcube,Software_Developper,17-03-2024,12-05-2024
6613cd3dc84216ece76b4722,660fce92fc13ae3636abc622,4,Shuffletag,Software_Developper,26-08-2023,07-10-2023
6613cd3dc84216ece76b4723,660fce92fc13ae3636abc623,27,Skipfire,Software_Developper,23-06-2023,07-07-2023
6613cd3dc84216ece76b4724,660fce92fc13ae3636abc624,24,Riffpedia,Software_Developper,18-10-2023,15-11-2023
6613cd3dc84216ece76b4725,660fce92fc13ae3636abc625,52,Jaxworks,Software_Developper,07-02-2024,01-05-2024
6613cd3dc84216ece76b4726,660fce92fc13ae3636abc626,24,Youtags,Software_Developper,21-01-2024,03-03-2024
6613cd3dc84216ece76b4727,660fce92fc13ae3636abc627,94,Twitterworks,Software_Developper,15-08-2023,17-10-2023
6613cd3dc84216ece76b4728,660fce92fc13ae3636abc628,5,Twinte,Software_Developper,03-01-2024,14-02-2024
6613cd3dc84216ece76b4729,660fce92fc13ae3636abc629,48,Rooxo,Software_Developper,05-03-2023,30-04-2023
6613cd3dc84216ece76b472a,660fce92fc13ae3636abc62a,42,Realmix,Software_Developper,02-04-2023,25-06-2023
6613cd3dc84216ece76b472b,660fce92fc13ae3636abc62b,21,Aibox,Software_Developper,25-10-2023,17-01-2024
6613cd3dc84216ece76b472c,660fce92fc13ae3636abc62c,95,Kwimbee,Consulting,20-12-2023,31-01-2024
6613cd3dc84216ece76b472d,660fce92fc13ae3636abc62d,80,Devshare,Software_Developper,25-10-2023,29-11-2023
6613cd3dc84216ece76b472e,660fce92fc13ae3636abc62e,72,Oyoyo,Consulting,07-11-2023,16-01-2024
6613cd3dc84216ece76b472f,660fce92fc13ae3636abc62f,97,Oodoo,Software_Developper,05-03-2023,19-03-2023
6613cd3dc84216ece76b4730,660fce92fc13ae3636abc630,45,Viva,Software_Developper,29-04-2023,27-05-2023
6613cd3dc84216ece76b4731,660fce92fc13ae3636abc631,1,Twimbo,Software_Developper,09-02-2024,19-04-2024
6613cd3dc84216ece76b4732,660fce92fc13ae3636abc632,44,Minyx,Consulting,07-02-2024,03-04-2024
6613cd3dc84216ece76b4733,660fce92fc13ae3636abc633,81,Jabbercube,Software_Developper,05-02-2023,30-04-2023
6613cd3dc84216ece76b4734,660fce92fc13ae3636abc634,96,Voonyx,Software_Developper,01-12-2023,22-12-2023
6613cd3dc84216ece76b4735,660fce92fc13ae3636abc635,35,Kazio,Software_Developper,30-10-2023,27-11-2023
6613cd3dc84216ece76b4736,660fce92fc13ae3636abc636,25,Oodoo,Software_Developper,02-10-2023,25-12-2023
6613cd3dc84216ece76b4737,660fce92fc13ae3636abc637,96,Abatz,Software_Developper,13-01-2023,10-02-2023
6613cd3dc84216ece76b4738,660fce92fc13ae3636abc638,86,Yata,Consulting,21-10-2023,04-11-2023
6613cd3dc84216ece76b4739,660fce92fc13ae3636abc639,14,Cogilith,Software_Developper,01-04-2023,17-06-2023
6613cd3dc84216ece76b473a,660fce92fc13ae3636abc63a,96,Camimbo,Software_Developper,27-10-2023,17-11-2023
6613cd3dc84216ece76b473b,660fce92fc13ae3636abc63b,75,Zava,Software_Developper,31-05-2023,05-07-2023
6613cd3dc84216ece76b473c,660fce92fc13ae3636abc63c,6,Feedspan,Software_Developper,07-07-2023,11-08-2023
6613cd3dc84216ece76b473d,660fce92fc13ae3636abc63d,53,Divape,Consulting,14-01-2024,25-02-2024
6613cd3dc84216ece76b473e,660fce92fc13ae3636abc63e,53,Eadel,Software_Developper,09-07-2023,10-09-2023
6613cd3dc84216ece76b473f,660fce92fc13ae3636abc63f,77,Blogtag,Software_Developper,10-04-2023,05-06-2023
6613cd3dc84216ece76b4740,660fce92fc13ae3636abc640,21,Twitterlist,Consulting,25-01-2023,22-02-2023
6613cd3dc84216ece76b4741,660fce92fc13ae3636abc641,90,Rhybox,Consulting,09-10-2023,18-12-2023
6613cd3dc84216ece76b4742,660fce92fc13ae3636abc642,55,Quatz,Software_Developper,27-07-2023,10-08-2023
6613cd3dc84216ece76b4743,660fce92fc13ae3636abc643,100,Jabbercube,Consulting,16-03-2024,08-06-2024
6613cd3dc84216ece76b4744,660fce92fc13ae3636abc644,24,Tavu,Software_Developper,09-01-2023,30-01-2023
6613cd3dc84216ece76b4745,660fce92fc13ae3636abc645,17,Skipstorm,Software_Developper,03-04-2023,19-06-2023
6613cd3dc84216ece76b4746,660fce92fc13ae3636abc646,5,Kwideo,Software_Developper,03-01-2024,14-02-2024
6613cd3dc84216ece76b4747,660fce92fc13ae3636abc647,72,Photojam,Software_Developper,01-11-2023,13-12-2023
6613cd3dc84216ece76b4748,660fce92fc13ae3636abc648,30,Photobug,Software_Developper,14-04-2023,07-07-2023
6613cd3dc84216ece76b4749,660fce92fc13ae3636abc649,14,Oyoyo,Software_Developper,08-02-2023,26-04-2023
6613cd3dc84216ece76b474a,660fce92fc13ae3636abc64a,34,Fivechat,Software_Developper,27-06-2023,01-08-2023
6613cd3dc84216ece76b474b,660fce92fc13ae3636abc64b,12,Feednation,Consulting,13-08-2023,10-09-2023
6613cd3dc84216ece76b474c,660fce92fc13ae3636abc64c,98,Tagchat,Software_Developper,14-11-2023,30-01-2024
6613cd3dc84216ece76b474d,660fce92fc13ae3636abc64d,97,Skidoo,Software_Developper,19-01-2023,13-04-2023
6613cd3dc84216ece76b474e,660fce92fc13ae3636abc64e,16,Oyope,Consulting,05-05-2023,30-06-2023
6613cd3dc84216ece76b474f,660fce92fc13ae3636abc64f,84,Roombo,Software_Developper,30-09-2023,16-12-2023
6613cd3dc84216ece76b4750,660fce92fc13ae3636abc650,58,Fivechat,Consulting,14-12-2023,11-01-2024
6613cd3dc84216ece76b4751,660fce92fc13ae3636abc651,56,Photobug,Consulting,22-02-2023,15-03-2023
6613cd3dc84216ece76b4752,660fce92fc13ae3636abc652,10,Topicstorm,Software_Developper,27-01-2023,17-02-2023
6613cd3dc84216ece76b4753,660fce92fc13ae3636abc653,23,Gabcube,Software_Developper,16-06-2023,14-07-2023
6613cd3dc84216ece76b4754,660fce92fc13ae3636abc654,76,Quatz,Consulting,05-09-2023,21-11-2023
6613cd3dc84216ece76b4755,660fce92fc13ae3636abc655,16,Browsedrive,Consulting,28-06-2023,20-09-2023
6613cd3dc84216ece76b4756,660fce92fc13ae3636abc656,53,Zoozzy,Software_Developper,17-02-2024,20-04-2024
6613cd3dc84216ece76b4757,660fce92fc13ae3636abc657,51,Thoughtsphere,Software_Developper,28-12-2023,18-01-2024
6613cd3dc84216ece76b4758,660fce92fc13ae3636abc658,36,Mita,Software_Developper,21-10-2023,06-01-2024
6613cd3dc84216ece76b4759,660fce92fc13ae3636abc659,21,Avavee,Software_Developper,22-04-2023,06-05-2023
6613cd3dc84216ece76b475a,660fce92fc13ae3636abc65a,96,Vipe,Software_Developper,23-11-2023,14-12-2023
6613cd3dc84216ece76b475b,660fce92fc13ae3636abc65b,32,Nlounge,Software_Developper,10-02-2024,23-03-2024
6613cd3dc84216ece76b475c,660fce92fc13ae3636abc65c,22,Eabox,Software_Developper,18-03-2023,10-06-2023
6613cd3dc84216ece76b475d,660fce92fc13ae3636abc65d,63,Divavu,Software_Developper,21-03-2023,23-05-2023
6613cd3dc84216ece76b475e,660fce92fc13ae3636abc65e,64,Avamba,Software_Developper,22-02-2024,14-03-2024
6613cd3dc84216ece76b475f,660fce92fc13ae3636abc65f,2,Innotype,Consulting,11-02-2023,29-04-2023
6613cd3dc84216ece76b4760,660fce92fc13ae3636abc660,48,Voonder,Software_Developper,21-08-2023,06-11-2023
6613cd3dc84216ece76b4761,660fce92fc13ae3636abc661,51,Meevee,Software_Developper,19-03-2023,30-04-2023
6613cd3dc84216ece76b4762,660fce92fc13ae3636abc662,24,Twimbo,Software_Developper,21-07-2023,22-09-2023
6613cd3dc84216ece76b4763,660fce92fc13ae3636abc663,46,Quamba,Software_Developper,16-03-2024,18-05-2024
6613cd3dc84216ece76b4764,660fce92fc13ae3636abc664,8,Tagopia,Consulting,25-01-2024,22-02-2024
6613cd3dc84216ece76b4765,660fce92fc13ae3636abc665,12,Kare,Software_Developper,18-08-2023,01-09-2023
6613cd3dc84216ece76b4766,660fce92fc13ae3636abc666,68,Zoombox,Consulting,24-10-2023,21-11-2023
6613cd3dc84216ece76b4767,660fce92fc13ae3636abc667,86,Eamia,Consulting,28-02-2024,10-04-2024
6613cd3dc84216ece76b4768,660fce92fc13ae3636abc668,87,Trudeo,Software_Developper,17-11-2023,12-01-2024
6613cd3dc84216ece76b4769,660fce92fc13ae3636abc669,19,Twitternation,Software_Developper,18-01-2024,22-02-2024
6613cd3dc84216ece76b476a,660fce92fc13ae3636abc66a,62,Tazzy,Software_Developper,26-04-2023,24-05-2023
6613cd3dc84216ece76b476b,660fce92fc13ae3636abc66b,61,Blogspan,Software_Developper,16-03-2023,01-06-2023
6613cd3dc84216ece76b476c,660fce92fc13ae3636abc66c,24,Brightdog,Consulting,30-03-2023,01-06-2023
6613cd3dc84216ece76b476d,660fce92fc13ae3636abc66d,96,Gabtune,Software_Developper,12-03-2024,26-03-2024
6613cd3dc84216ece76b476e,660fce92fc13ae3636abc66e,59,Mudo,Software_Developper,02-10-2023,30-10-2023
6613cd3dc84216ece76b476f,660fce92fc13ae3636abc66f,40,Realcube,Software_Developper,23-03-2024,27-04-2024
6613cd3dc84216ece76b4770,660fce92fc13ae3636abc670,10,Feedbug,Software_Developper,22-01-2023,09-04-2023
6613cd3dc84216ece76b4771,660fce92fc13ae3636abc671,67,Centimia,Software_Developper,26-06-2023,31-07-2023
6613cd3dc84216ece76b4772,660fce92fc13ae3636abc672,53,Shuffletag,Software_Developper,02-09-2023,11-11-2023
6613cd3dc84216ece76b4773,660fce92fc13ae3636abc673,97,Skiptube,Consulting,11-05-2023,03-08-2023
6613cd3dc84216ece76b4774,660fce92fc13ae3636abc674,47,Katz,Consulting,22-02-2023,26-04-2023
6613cd3dc84216ece76b4775,660fce92fc13ae3636abc675,65,Zooxo,Software_Developper,05-01-2023,16-02-2023
6613cd3dc84216ece76b4776,660fce92fc13ae3636abc676,8,Kazu,Software_Developper,09-06-2023,23-06-2023
6613cd3dc84216ece76b4777,660fce92fc13ae3636abc677,5,Ntags,Software_Developper,08-02-2023,01-03-2023
6613cd3dc84216ece76b4778,660fce92fc13ae3636abc678,67,Tazzy,Software_Developper,09-11-2023,11-01-2024
6613cd3dc84216ece76b4779,660fce92fc13ae3636abc679,17,Dabtype,Consulting,03-11-2023,05-01-2024
6613cd3dc84216ece76b477a,660fce92fc13ae3636abc67a,22,Roombo,Consulting,21-07-2023,04-08-2023
6613cd3dc84216ece76b477b,660fce92fc13ae3636abc67b,18,Skinder,Consulting,07-03-2024,16-05-2024
6613cd3dc84216ece76b477c,660fce92fc13ae3636abc67c,1,Jaxnation,Software_Developper,03-10-2023,07-11-2023
6613cd3dc84216ece76b477d,660fce92fc13ae3636abc67d,53,Jamia,Consulting,28-01-2024,07-04-2024
6613cd3dc84216ece76b477e,660fce92fc13ae3636abc67e,6,Vimbo,Software_Developper,04-07-2023,05-09-2023
6613cd3dc84216ece76b477f,660fce92fc13ae3636abc67f,5,Lazz,Software_Developper,30-05-2023,22-08-2023
6613cd3dc84216ece76b4780,660fce92fc13ae3636abc680,22,Yotz,Software_Developper,29-08-2023,26-09-2023
6613cd3dc84216ece76b4781,660fce92fc13ae3636abc681,51,Minyx,Software_Developper,22-01-2024,12-02-2024
6613cd3dc84216ece76b4782,660fce92fc13ae3636abc682,95,Wikizz,Software_Developper,01-01-2024,04-03-2024
6613cd3dc84216ece76b4783,660fce92fc13ae3636abc683,64,Flipstorm,Consulting,14-10-2023,30-12-2023
6613cd3dc84216ece76b4784,660fce92fc13ae3636abc684,37,Devshare,Software_Developper,06-08-2023,01-10-2023
6613cd3dc84216ece76b4785,660fce92fc13ae3636abc685,60,Vitz,Software_Developper,23-06-2023,07-07-2023
6613cd3dc84216ece76b4786,660fce92fc13ae3636abc686,24,Einti,Software_Developper,20-09-2023,25-10-2023
6613cd3dc84216ece76b4787,660fce92fc13ae3636abc687,6,Einti,Software_Developper,09-01-2024,19-03-2024
6613cd3dc84216ece76b4788,660fce92fc13ae3636abc688,6,Meeveo,Software_Developper,13-09-2023,22-11-2023
6613cd3dc84216ece76b4789,660fce92fc13ae3636abc689,65,Dynabox,Software_Developper,18-02-2024,24-03-2024
6613cd3dc84216ece76b478a,660fce92fc13ae3636abc68a,68,Jaxworks,Consulting,23-09-2023,09-12-2023
6613cd3dc84216ece76b478b,660fce92fc13ae3636abc68b,79,Photospace,Software_Developper,08-02-2023,05-04-2023
6613cd3dc84216ece76b478c,660fce92fc13ae3636abc68c,51,Mynte,Consulting,13-11-2023,04-12-2023
6613cd3dc84216ece76b478d,660fce92fc13ae3636abc68d,89,Youspan,Consulting,16-09-2023,30-09-2023
6613cd3dc84216ece76b478e,660fce92fc13ae3636abc68e,31,Mydeo,Software_Developper,27-09-2023,20-12-2023
6613cd3dc84216ece76b478f,660fce92fc13ae3636abc68f,72,Jetwire,Software_Developper,31-10-2023,16-01-2024
